image_id,label,graphemes
7704.png,পাকিস্তানের,"['পা', 'কি', 'স্তা', 'নে', 'র']"
2449.png,তিন,"['তি', 'ন']"
4961.png,দোযখের,"['দো', 'য', 'খে', 'র']"
14689.png,খরচ,"['খ', 'র', 'চ']"
5479.png,এতটা,"['এ', 'ত', 'টা']"
12844.png,অনেকেই,"['অ', 'নে', 'কে', 'ই']"
644.png,বাংলায়,"['বা', 'ং', 'লা', 'য়']"
4119.png,মাটির,"['মা', 'টি', 'র']"
13919.png,হযরতের,"['হ', 'য', 'র', 'তে', 'র']"
9634.png,সোনার,"['সো', 'না', 'র']"
6603.png,আমের,"['আ', 'মে', 'র']"
12703.png,ছোটখাটো,"['ছো', 'ট', 'খা', 'টো']"
16269.png,অনিবার্য,"['অ', 'নি', 'বা']"
14921.png,আধা,"['আ', 'ধা']"
2998.png,নীতিতেও,"['নী', 'তি', 'তে', 'ও']"
11120.png,বলিয়া,"['ব', 'লি', 'য়া']"
6598.png,বাজাই,"['বা', 'জা', 'ই']"
6988.png,ক্যাম্পিং,"['ক্যা', 'ম্পি', 'ং']"
17586.png,ক্ষুদ্র,"['ক্ষু', 'দ্র']"
12270.png,চরিত্র,"['চ', 'রি', 'ত্র']"
15359.png,বাস্তবায়নের,"['বা', 'স্ত', 'বা', 'য়', 'নে', 'র']"
8973.png,পাকা,"['পা', 'কা']"
2733.png,ধরনের,"['ধ', 'র', 'নে', 'র']"
8091.png,পর,"['প', 'র']"
8371.png,সত্যিই,"['স', 'ত্যি', 'ই']"
9582.png,মামী,"['মা', 'মী']"
9737.png,খাদ্যবস্তু,"['খা', 'দ্য', 'ব', 'স্তু']"
11653.png,বিয়োগ,"['বি', 'য়ো', 'গ']"
16245.png,এড়াতে,"['এ', 'ড়া', 'তে']"
4958.png,নেওয়া,"['নে', 'ও', 'য়া']"
15978.png,একুশ,"['এ', 'কু', 'শ']"
16895.png,মেয়েরা,"['মে', 'য়ে', 'রা']"
5227.png,সবচেয়ে,"['স', 'ব', 'চে', 'য়ে']"
10712.png,যাদের,"['যা', 'দে', 'র']"
5708.png,ছারা,"['ছা', 'রা']"
123.png,অর্জিত,"['অ', 'র্জি', 'ত']"
886.png,যৌবন,"['যৌ', 'ব', 'ন']"
13041.png,নিয়েও,"['নি', 'য়ে', 'ও']"
6160.png,স্তরের,"['স্ত', 'রে', 'র']"
352.png,কুসংস্কারের,"['কু', 'স', 'ং', 'স্কা', 'রে', 'র']"
11663.png,হরের,"['হ', 'রে', 'র']"
13260.png,একমালিকানা,"['এ', 'ক', 'মা', 'লি', 'কা', 'না']"
3153.png,এন্ডোসকপি,"['এ', 'ন্ডো', 'স', 'ক', 'পি']"
5799.png,সওগাত,"['স', 'ও', 'গা', 'ত']"
17850.png,এরকম,"['এ', 'র', 'ক', 'ম']"
12379.png,আগ্রাসন,"['আ', 'গ্রা', 'স', 'ন']"
13386.png,ডাটা,"['ডা', 'টা']"
5289.png,জনপ্রিয়,"['জ', 'ন', 'প্রি', 'য়']"
7272.png,কবলে,"['ক', 'ব', 'লে']"
16450.png,সরূপ,"['স', 'রূ', 'প']"
11270.png,পাহাড়পুর,"['পা', 'হা', 'ড়', 'পু', 'র']"
10135.png,বিশ্বের,"['বি', 'শ্বে', 'র']"
2616.png,গবেষনায়,"['গ', 'বে', 'ষ', 'না', 'য়']"
13794.png,বোধ,"['বো', 'ধ']"
5981.png,ইমানের,"['ই', 'মা', 'নে', 'র']"
6708.png,সম্পাদনের,"['স', 'ম্পা', 'দ', 'নে', 'র']"
2836.png,খুবই,"['খু', 'ব', 'ই']"
14980.png,প্রয়োজনে,"['প্র', 'য়ো', 'জ', 'নে']"
3035.png,নিয়ন্ত্রিত,"['নি', 'য়', 'ন্ত্রি', 'ত']"
8324.png,দিনটা,"['দি', 'ন', 'টা']"
16161.png,মহিলাটি,"['ম', 'হি', 'লা', 'টি']"
16477.png,প্রতিপালকের,"['প্র', 'তি', 'পা', 'ল', 'কে', 'র']"
5984.png,সেবায়,"['সে', 'বা', 'য়']"
6447.png,আফসোস,"['আ', 'ফ', 'সো', 'স']"
13369.png,ফাইলের,"['ফা', 'ই', 'লে', 'র']"
15228.png,যে,['যে']
15056.png,আ,['আ']
12211.png,তিনটি,"['তি', 'ন', 'টি']"
8404.png,রাজধানীর,"['রা', 'জ', 'ধা', 'নী', 'র']"
9244.png,রাতে,"['রা', 'তে']"
3371.png,ডিয়ার,"['ডি', 'য়া', 'র']"
11639.png,শিখেছি,"['শি', 'খে', 'ছি']"
15770.png,মানবিক,"['মা', 'ন', 'বি', 'ক']"
12980.png,উঠলে,"['উ', 'ঠ', 'লে']"
2279.png,অন্তরেই,"['অ', 'ন্ত', 'রে', 'ই']"
169.png,পারবো,"['পা', 'র', 'বো']"
10045.png,ধরন,"['ধ', 'র', 'ন']"
2869.png,মেনলো,"['মে', 'ন', 'লো']"
16303.png,দিশে,"['দি', 'শে']"
16348.png,কর্মকান্ড,"['ক', 'র্ম', 'কা', 'ন্ড']"
6664.png,তরলতা,"['ত', 'র', 'ল', 'তা']"
10119.png,দুইয়ের,"['দু', 'ই', 'য়ে', 'র']"
6074.png,ফলা,"['ফ', 'লা']"
6725.png,অধ্যয়ন,"['অ', 'ধ্য', 'য়', 'ন']"
12709.png,শহরাঞ্চলের,"['শ', 'হ', 'রা', 'ঞ্চ', 'লে', 'র']"
3408.png,করিলি,"['ক', 'রি', 'লি']"
17255.png,রূপের,"['রূ', 'পে', 'র']"
7209.png,ধুসর,"['ধু', 'স', 'র']"
363.png,ধর্মপ্রাণ,"['ধ', 'র্ম', 'প্রা', 'ণ']"
6411.png,গান,"['গা', 'ন']"
1858.png,জার্মানি,"['জা', 'র্মা', 'নি']"
215.png,জীবনকে,"['জী', 'ব', 'ন', 'কে']"
7116.png,আদেশ,"['আ', 'দে', 'শ']"
17848.png,বুড়ো,"['বু', 'ড়ো']"
2428.png,বিদেশিরা,"['বি', 'দে', 'শি', 'রা']"
13907.png,উঠিলেন,"['উ', 'ঠি', 'লে', 'ন']"
13893.png,জমায়েত,"['জ', 'মা', 'য়ে', 'ত']"
512.png,অবস্থাকে,"['অ', 'ব', 'স্থা', 'কে']"
7814.png,ফেলতে,"['ফে', 'ল', 'তে']"
13158.png,মেড়ে,"['মে', 'ড়ে']"
17157.png,হাত,"['হা', 'ত']"
17657.png,একত্র,"['এ', 'ক', 'ত্র']"
1923.png,ঘ্রাণ,"['ঘ্রা', 'ণ']"
14385.png,ভালো,"['ভা', 'লো']"
6847.png,নির্বাচনে,"['নি', 'র্বা', 'চ', 'নে']"
2942.png,নির্ভশীল,"['নি', 'র্ভ', 'শী', 'ল']"
16423.png,ভোরে,"['ভো', 'রে']"
8434.png,তৃতীয়,"['তৃ', 'তী', 'য়']"
1012.png,ছিলে,"['ছি', 'লে']"
16439.png,বাগান,"['বা', 'গা', 'ন']"
12054.png,বাবা,"['বা', 'বা']"
16114.png,বাড়ির,"['বা', 'ড়ি', 'র']"
1103.png,ঘুরিয়েই,"['ঘু', 'রি', 'য়ে', 'ই']"
6366.png,সূচনা,"['সূ', 'চ', 'না']"
11960.png,ভাল,"['ভা', 'ল']"
1767.png,দিন,"['দি', 'ন']"
1892.png,পাতা,"['পা', 'তা']"
6257.png,তৃষ্ণার্ত,"['তৃ', 'ষ্ণা', 'র্ত']"
5858.png,বহনকারী,"['ব', 'হ', 'ন', 'কা', 'রী']"
3608.png,ছেলেমেয়ে,"['ছে', 'লে', 'মে', 'য়ে']"
3464.png,করিলেন,"['ক', 'রি', 'লে', 'ন']"
12000.png,স্বার্থপর,"['স্বা', 'র্থ', 'প', 'র']"
8516.png,সেদিকটিতে,"['সে', 'দি', 'ক', 'টি', 'তে']"
2381.png,ব্যাস্ত,"['ব্যা', 'স্ত']"
14084.png,সৃষ্টি,"['সৃ', 'ষ্টি']"
8621.png,পাতি,"['পা', 'তি']"
10807.png,দেওয়ার,"['দে', 'ও', 'য়া', 'র']"
2854.png,আগ্রহী,"['আ', 'গ্র', 'হী']"
12801.png,যৌন,"['যৌ', 'ন']"
17717.png,বিষয়কে,"['বি', 'ষ', 'য়', 'কে']"
5310.png,দুর্নীতির,"['দু', 'র্নী', 'তি', 'র']"
5454.png,অন্যকে,"['অ', 'ন্য', 'কে']"
4553.png,এত,"['এ', 'ত']"
9163.png,য়ালার,"['য়া', 'লা', 'র']"
8583.png,রীতি,"['রী', 'তি']"
532.png,দরজায়,"['দ', 'র', 'জা', 'য়']"
14959.png,তাকে,"['তা', 'কে']"
16927.png,দেখালাম,"['দে', 'খা', 'লা', 'ম']"
6184.png,জন্মগ্রহন,"['জ', 'ন্ম', 'গ্র', 'হ', 'ন']"
13634.png,কালবৈশাখী,"['কা', 'ল', 'বৈ', 'শা', 'খী']"
14816.png,মধ্যে,"['ম', 'ধ্যে']"
17644.png,প্রবাহিত,"['প্র', 'বা', 'হি', 'ত']"
4740.png,উত্তরঃ,"['উ', 'ত্ত', 'র', 'ঃ']"
16778.png,ধূলিকণায়,"['ধূ', 'লি', 'ক', 'ণা', 'য়']"
16463.png,নিয়ামত,"['নি', 'য়া', 'ম', 'ত']"
1010.png,সত্ত্বা,"['স', 'ত্ত্বা']"
5943.png,দফা,"['দ', 'ফা']"
7443.png,জাতিসংঘ,"['জা', 'তি', 'স', 'ং', 'ঘ']"
1552.png,ধারণার,"['ধা', 'র', 'ণা', 'র']"
9103.png,সাম্যাবস্থা,"['সা', 'ম্যা', 'ব', 'স্থা']"
12285.png,সৃষ্টির,"['সৃ', 'ষ্টি', 'র']"
6621.png,মধুর,"['ম', 'ধু', 'র']"
11540.png,স্বপ্ন,"['স্ব', 'প্ন']"
11138.png,গিয়া,"['গি', 'য়া']"
1538.png,সমাজের,"['স', 'মা', 'জে', 'র']"
5345.png,ব্যবহৃত,"['ব্য', 'ব', 'হৃ', 'ত']"
13508.png,উড়িষ্যার,"['উ', 'ড়ি', 'ষ্যা', 'র']"
748.png,শুনতে,"['শু', 'ন', 'তে']"
2336.png,প্রণীত,"['প্র', 'ণী', 'ত']"
13936.png,গিয়াছেন,"['গি', 'য়া', 'ছে', 'ন']"
10243.png,রাজনৈতিক,"['রা', 'জ', 'নৈ', 'তি', 'ক']"
12370.png,ধনী,"['ধ', 'নী']"
15930.png,হাতের,"['হা', 'তে', 'র']"
6287.png,বললাম,"['ব', 'ল', 'লা', 'ম']"
15644.png,যথার্থ,"['য', 'থা', 'র্থ']"
2285.png,ক্রিয়াকর্মে,"['ক্রি', 'য়া', 'ক', 'র্মে']"
3305.png,স্কুলে,"['স্কু', 'লে']"
4259.png,ব্যবস্থার,"['ব্য', 'ব', 'স্থা', 'র']"
17392.png,ঢালু,"['ঢা', 'লু']"
265.png,সংগ্রহ,"['স', 'ং', 'গ্র', 'হ']"
12958.png,প্রীতি,"['প্রী', 'তি']"
10560.png,কারাগার,"['কা', 'রা', 'গা', 'র']"
17903.png,ছাত্রদের,"['ছা', 'ত্র', 'দে', 'র']"
7429.png,জন্মগত,"['জ', 'ন্ম', 'গ', 'ত']"
8365.png,বিশাল,"['বি', 'শা', 'ল']"
14553.png,গনিতের,"['গ', 'নি', 'তে', 'র']"
2514.png,সামাজিক,"['সা', 'মা', 'জি', 'ক']"
2741.png,জমি,"['জ', 'মি']"
6979.png,ফরাসী,"['ফ', 'রা', 'সী']"
9510.png,পরের,"['প', 'রে', 'র']"
5999.png,কল্যাণ,"['ক', 'ল্যা', 'ণ']"
8596.png,অঞ্চলভেদে,"['অ', 'ঞ্চ', 'ল', 'ভে', 'দে']"
11898.png,মণ,"['ম', 'ণ']"
10997.png,পরিবেশগত,"['প', 'রি', 'বে', 'শ', 'গ', 'ত']"
13870.png,স্পর্শকাতর,"['স্প', 'র্শ', 'কা', 'ত', 'র']"
1430.png,বুঝতেই,"['বু', 'ঝ', 'তে', 'ই']"
4724.png,আপাতন,"['আ', 'পা', 'ত', 'ন']"
5604.png,শাশুড়ির,"['শা', 'শু', 'ড়ি', 'র']"
8755.png,টাকাপয়সা,"['টা', 'কা', 'প', 'য়', 'সা']"
14339.png,শূন্য,"['শূ', 'ন্য']"
14367.png,কাঁশি,"['কাঁ', 'শি']"
7199.png,সমীক্ষা,"['স', 'মী', 'ক্ষা']"
6255.png,প্রচন্ড,"['প্র', 'চ', 'ন্ড']"
15192.png,ইটালি,"['ই', 'টা', 'লি']"
678.png,থিসিসে,"['থি', 'সি', 'সে']"
15248.png,কিলোগ্রাম,"['কি', 'লো', 'গ্রা', 'ম']"
7584.png,শ্রেনী,"['শ্রে', 'নী']"
15062.png,লাশকাটা,"['লা', 'শ', 'কা', 'টা']"
11542.png,জমা,"['জ', 'মা']"
15958.png,অস্বীকার,"['অ', 'স্বী', 'কা', 'র']"
10266.png,সংবিধান,"['স', 'ং', 'বি', 'ধা', 'ন']"
13385.png,সরন,"['স', 'র', 'ন']"
13947.png,সুস্পষ্ট,"['সু', 'স্প', 'ষ্ট']"
1076.png,দিকে,"['দি', 'কে']"
16417.png,আনাগোনা,"['আ', 'না', 'গো', 'না']"
1133.png,কিছু,"['কি', 'ছু']"
3288.png,বিমর্ষতার,"['বি', 'ম', 'র্ষ', 'তা', 'র']"
10774.png,বিসুখ,"['বি', 'সু', 'খ']"
16329.png,আনন্দের,"['আ', 'ন', 'ন্দে', 'র']"
15865.png,সার,"['সা', 'র']"
13175.png,মতামত,"['ম', 'তা', 'ম', 'ত']"
14685.png,রোখে,"['রো', 'খে']"
17662.png,চৌম্বক,"['চৌ', 'ম্ব', 'ক']"
5952.png,স্বদেশ,"['স্ব', 'দে', 'শ']"
11248.png,মনোরম,"['ম', 'নো', 'র', 'ম']"
7878.png,পাশাপাশি,"['পা', 'শা', 'পা', 'শি']"
15965.png,করিতে,"['ক', 'রি', 'তে']"
15131.png,বিন্দু,"['বি', 'ন্দু']"
13686.png,অনেক,"['অ', 'নে', 'ক']"
3488.png,পূর্ণিমা,"['পূ', 'র্ণি', 'মা']"
6205.png,পেশা,"['পে', 'শা']"
16501.png,মুত্তিযুদ্ধের,"['মু', 'ত্তি', 'যু', 'দ্ধে', 'র']"
16823.png,দেশপ্রেমের,"['দে', 'শ', 'প্রে', 'মে', 'র']"
11455.png,যেকোন,"['যে', 'কো', 'ন']"
2484.png,পাশা,"['পা', 'শা']"
14667.png,কাছাকাছি,"['কা', 'ছা', 'কা', 'ছি']"
15674.png,সন্তান,"['স', 'ন্তা', 'ন']"
16198.png,গেলেন,"['গে', 'লে', 'ন']"
6407.png,গজল,"['গ', 'জ', 'ল']"
12856.png,হওয়া,"['হ', 'ও', 'য়া']"
17182.png,পঞ্চদশ,"['প', 'ঞ্চ', 'দ', 'শ']"
8899.png,থাকব,"['থা', 'ক', 'ব']"
6330.png,তুই,"['তু', 'ই']"
16461.png,জান্নাতে,"['জা', 'ন্না', 'তে']"
13375.png,মানের,"['মা', 'নে', 'র']"
10789.png,করছে,"['ক', 'র', 'ছে']"
13842.png,অন্যতম,"['অ', 'ন্য', 'ত', 'ম']"
8765.png,পালাতে,"['পা', 'লা', 'তে']"
12629.png,পাসে,"['পা', 'সে']"
3702.png,বাঁকা,"['বাঁ', 'কা']"
1641.png,সুমার,"['সু', 'মা', 'র']"
439.png,কোরিয়া,"['কো', 'রি', 'য়া']"
1549.png,করুন,"['ক', 'রু', 'ন']"
10406.png,পৃষ্ঠাই,"['পৃ', 'ষ্ঠা', 'ই']"
11385.png,মুখে,"['মু', 'খে']"
13231.png,ঝুঁকি,"['ঝুঁ', 'কি']"
10097.png,আবার,"['আ', 'বা', 'র']"
2223.png,রাখ,"['রা', 'খ']"
110.png,আবহাওয়ার,"['আ', 'ব', 'হা', 'ও', 'য়া', 'র']"
548.png,দেখল,"['দে', 'খ', 'ল']"
7271.png,দুর্ঘটনার,"['দু', 'র্ঘ', 'ট', 'না', 'র']"
4559.png,চো,['চো']
15718.png,বলো,"['ব', 'লো']"
7078.png,পটভূমিতে,"['প', 'ট', 'ভূ', 'মি', 'তে']"
9154.png,কাররে,"['কা', 'র', 'রে']"
10632.png,এইরূপ,"['এ', 'ই', 'রূ', 'প']"
11121.png,গিয়েছেন,"['গি', 'য়ে', 'ছে', 'ন']"
12030.png,ওমা,"['ও', 'মা']"
15758.png,উন্নতি,"['উ', 'ন্ন', 'তি']"
17610.png,পুরো,"['পু', 'রো']"
3407.png,যাদু,"['যা', 'দু']"
2630.png,ম্যানগ্রোভ,"['ম্যা', 'ন', 'গ্রো', 'ভ']"
5826.png,যুক্তি,"['যু', 'ক্তি']"
8948.png,উপুড়,"['উ', 'পু', 'ড়']"
16445.png,পরকালীন,"['প', 'র', 'কা', 'লী', 'ন']"
16441.png,সুশোভিত,"['সু', 'শো', 'ভি', 'ত']"
203.png,বিক্রি,"['বি', 'ক্রি']"
6454.png,আসি,"['আ', 'সি']"
491.png,বায়ুচাপ,"['বা', 'য়ু', 'চা', 'প']"
12041.png,হাসি,"['হা', 'সি']"
8308.png,চলার,"['চ', 'লা', 'র']"
9342.png,পাট,"['পা', 'ট']"
6968.png,অনেকে,"['অ', 'নে', 'কে']"
1072.png,ড্রাইভারের,"['ড্রা', 'ই', 'ভা', 'রে', 'র']"
653.png,খুঁজে,"['খুঁ', 'জে']"
14986.png,একী,"['এ', 'কী']"
6468.png,সেখানেই,"['সে', 'খা', 'নে', 'ই']"
9250.png,যাহা,"['যা', 'হা']"
2444.png,এজন্য,"['এ', 'জ', 'ন্য']"
9819.png,ভাঙ্গলে,"['ভা', 'ঙ্গ', 'লে']"
17640.png,চৌম্বকক্ষেত্র,"['চৌ', 'ম্ব', 'ক', 'ক্ষে', 'ত্র']"
1477.png,মোট,"['মো', 'ট']"
5336.png,নিশ্চয়তা,"['নি', 'শ্চ', 'য়', 'তা']"
5363.png,সূত্রের,"['সূ', 'ত্রে', 'র']"
11799.png,রাতের,"['রা', 'তে', 'র']"
2667.png,কাবলিওয়ালা,"['কা', 'ব', 'লি', 'ও', 'য়া', 'লা']"
713.png,বিনোদনের,"['বি', 'নো', 'দ', 'নে', 'র']"
1046.png,পার্বত্য,"['পা', 'র্ব', 'ত্য']"
4933.png,বলেছেন,"['ব', 'লে', 'ছে', 'ন']"
13156.png,লোকটিকে,"['লো', 'ক', 'টি', 'কে']"
13937.png,যাহারা,"['যা', 'হা', 'রা']"
7517.png,ক্ষমা,"['ক্ষ', 'মা']"
16156.png,ওমন,"['ও', 'ম', 'ন']"
12670.png,আমিন,"['আ', 'মি', 'ন']"
12820.png,উভয়ই,"['উ', 'ভ', 'য়', 'ই']"
2952.png,পথে,"['প', 'থে']"
13707.png,অনুসন্ধান,"['অ', 'নু', 'স', 'ন্ধা', 'ন']"
943.png,এপ্রিল,"['এ', 'প্রি', 'ল']"
6954.png,বেশিরভাগ,"['বে', 'শি', 'র', 'ভা', 'গ']"
14290.png,মিশরের,"['মি', 'শ', 'রে', 'র']"
4120.png,শীতল,"['শী', 'ত', 'ল']"
9647.png,করে,"['ক', 'রে']"
10186.png,বন্যা,"['ব', 'ন্যা']"
8965.png,পত্র,"['প', 'ত্র']"
16813.png,স্বদেশপ্রেম,"['স্ব', 'দে', 'শ', 'প্রে', 'ম']"
9931.png,ফুরিয়ে,"['ফু', 'রি', 'য়ে']"
5259.png,পাচ্ছে,"['পা', 'চ্ছে']"
905.png,চালায়,"['চা', 'লা', 'য়']"
12646.png,সামনেও,"['সা', 'ম', 'নে', 'ও']"
13383.png,ফাইল,"['ফা', 'ই', 'ল']"
12368.png,নীচু,"['নী', 'চু']"
679.png,অংশগ্রহণকারীদের,"['অ', 'ং', 'শ', 'গ্র', 'হ', 'ণ', 'কা', 'রী', 'দে', 'র']"
8929.png,অপারেশনের,"['অ', 'পা', 'রে', 'শ', 'নে', 'র']"
6267.png,সরিয়ে,"['স', 'রি', 'য়ে']"
3568.png,আসামি,"['আ', 'সা', 'মি']"
1228.png,যোগ্য,"['যো', 'গ্য']"
6658.png,নীরবতা,"['নী', 'র', 'ব', 'তা']"
1484.png,টাকার,"['টা', 'কা', 'র']"
14406.png,আশে,"['আ', 'শে']"
13436.png,সমস্ত,"['স', 'ম', 'স্ত']"
887.png,মগ্নতা,"['ম', 'গ্ন', 'তা']"
5617.png,নিঃসঙ্গ,"['নি', 'ঃ', 'স', 'ঙ্গ']"
9968.png,একটু,"['এ', 'ক', 'টু']"
16763.png,বৃহত্তর,"['বৃ', 'হ', 'ত্ত', 'র']"
9818.png,ভিজি,"['ভি', 'জি']"
14506.png,হিসাববিজ্ঞান,"['হি', 'সা', 'ব', 'বি', 'জ্ঞা', 'ন']"
17022.png,স্ত্রী,['স্ত্রী']
12816.png,যদিও,"['য', 'দি', 'ও']"
16780.png,নিশ্বাস,"['নি', 'শ্বা', 'স']"
10229.png,আমাদেকে,"['আ', 'মা', 'দে', 'কে']"
8701.png,কষ্ট,"['ক', 'ষ্ট']"
15364.png,এইচএসসি,"['এ', 'ই', 'চ', 'এ', 'স', 'সি']"
4080.png,কানুন,"['কা', 'নু', 'ন']"
9790.png,সুধাই,"['সু', 'ধা', 'ই']"
17419.png,দ্রুত,"['দ্রু', 'ত']"
1329.png,সচলই,"['স', 'চ', 'ল', 'ই']"
4948.png,লাঞ্ছনা,"['লা', 'ঞ্ছ', 'না']"
4451.png,পরিকল্পিত,"['প', 'রি', 'ক', 'ল্পি', 'ত']"
6747.png,গ্রাফিক্সে,"['গ্রা', 'ফি', 'ক্সে']"
899.png,হানাদার,"['হা', 'না', 'দা', 'র']"
15319.png,সরকারের,"['স', 'র', 'কা', 'রে', 'র']"
8081.png,স্বর্ণ,"['স্ব', 'র্ণ']"
6894.png,কাগজের,"['কা', 'গ', 'জে', 'র']"
1449.png,এবার,"['এ', 'বা', 'র']"
15490.png,দানে,"['দা', 'নে']"
3215.png,সম্ভাবনা,"['স', 'ম্ভা', 'ব', 'না']"
15837.png,কোনোভাবেই,"['কো', 'নো', 'ভা', 'বে', 'ই']"
10183.png,নির্গমন,"['নি', 'র্গ', 'ম', 'ন']"
16838.png,চেয়েও,"['চে', 'য়ে', 'ও']"
8562.png,গাম্ভীর্য,"['গা', 'ম্ভী']"
2820.png,জীবনমাত্রা,"['জী', 'ব', 'ন', 'মা', 'ত্রা']"
7285.png,প্রয়োজন,"['প্র', 'য়ো', 'জ', 'ন']"
10209.png,কমাতে,"['ক', 'মা', 'তে']"
3400.png,কেউতো,"['কে', 'উ', 'তো']"
11592.png,জিবরাইল,"['জি', 'ব', 'রা', 'ই', 'ল']"
10733.png,পরিবর্তনের,"['প', 'রি', 'ব', 'র্ত', 'নে', 'র']"
4265.png,প্রয়োগের,"['প্র', 'য়ো', 'গে', 'র']"
11170.png,রাখিলাম,"['রা', 'খি', 'লা', 'ম']"
11277.png,রানী,"['রা', 'নী']"
1706.png,সযতনে,"['স', 'য', 'ত', 'নে']"
7591.png,বিমানবাহিনী,"['বি', 'মা', 'ন', 'বা', 'হি', 'নী']"
8551.png,কোম্পানি,"['কো', 'ম্পা', 'নি']"
12094.png,উঠতে,"['উ', 'ঠ', 'তে']"
15556.png,নিয়োজিত,"['নি', 'য়ো', 'জি', 'ত']"
1475.png,আমার,"['আ', 'মা', 'র']"
3956.png,অপরিশোধিত,"['অ', 'প', 'রি', 'শো', 'ধি', 'ত']"
5457.png,নববর্ষ,"['ন', 'ব', 'ব', 'র্ষ']"
7773.png,শোধ,"['শো', 'ধ']"
3093.png,বুঝার,"['বু', 'ঝা', 'র']"
3351.png,সমাধানের,"['স', 'মা', 'ধা', 'নে', 'র']"
15754.png,দিবে,"['দি', 'বে']"
16833.png,উত্তরাধিকার,"['উ', 'ত্ত', 'রা', 'ধি', 'কা', 'র']"
208.png,সংস্থান,"['স', 'ং', 'স্থা', 'ন']"
7134.png,একসাথে,"['এ', 'ক', 'সা', 'থে']"
9363.png,ছাড়া,"['ছা', 'ড়া']"
9489.png,সংগ্রাম,"['স', 'ং', 'গ্রা', 'ম']"
3666.png,কারব,"['কা', 'র', 'ব']"
17791.png,নগরায়ন,"['ন', 'গ', 'রা', 'য়', 'ন']"
13362.png,অ্যাক্সেস,"['অ্যা', 'ক্সে', 'স']"
7598.png,কমিশন,"['ক', 'মি', 'শ', 'ন']"
1462.png,রাস্তায়,"['রা', 'স্তা', 'য়']"
13864.png,দিলেম,"['দি', 'লে', 'ম']"
15875.png,প্রয়োজনের,"['প্র', 'য়ো', 'জ', 'নে', 'র']"
13940.png,তাহাদের,"['তা', 'হা', 'দে', 'র']"
2584.png,বন,"['ব', 'ন']"
14472.png,যাবতীয়,"['যা', 'ব', 'তী', 'য়']"
962.png,বাংল,"['বা', 'ং', 'ল']"
1368.png,স্বাভাবিকভাবে,"['স্বা', 'ভা', 'বি', 'ক', 'ভা', 'বে']"
14374.png,পরিবেশকে,"['প', 'রি', 'বে', 'শ', 'কে']"
3480.png,শুনিয়া,"['শু', 'নি', 'য়া']"
9312.png,জনগনকে,"['জ', 'ন', 'গ', 'ন', 'কে']"
351.png,দেখিয়েছেন,"['দে', 'খি', 'য়ে', 'ছে', 'ন']"
14380.png,পক্ষে,"['প', 'ক্ষে']"
15952.png,লোকটির,"['লো', 'ক', 'টি', 'র']"
16306.png,ধায়,"['ধা', 'য়']"
4196.png,শাতেলিয়ার,"['শা', 'তে', 'লি', 'য়া', 'র']"
8307.png,হয়ত,"['হ', 'য়', 'ত']"
15705.png,আনা,"['আ', 'না']"
6202.png,এরপর,"['এ', 'র', 'প', 'র']"
8631.png,লাদেশ,"['লা', 'দে', 'শ']"
9589.png,ভুলেই,"['ভু', 'লে', 'ই']"
7740.png,জয়,"['জ', 'য়']"
10500.png,গোলো,"['গো', 'লো']"
10164.png,দেশগুলোর,"['দে', 'শ', 'গু', 'লো', 'র']"
4574.png,ফাঁস,"['ফাঁ', 'স']"
16544.png,জাতীয়,"['জা', 'তী', 'য়']"
11464.png,ঘুষ,"['ঘু', 'ষ']"
13933.png,জানুক,"['জা', 'নু', 'ক']"
14643.png,হ,['হ']
14492.png,বইতে,"['ব', 'ই', 'তে']"
10324.png,দেশান্তরে,"['দে', 'শা', 'ন্ত', 'রে']"
6308.png,পুত্তর,"['পু', 'ত্ত', 'র']"
15460.png,পূন্য,"['পূ', 'ন্য']"
908.png,বঙ্গবন্ধুকে,"['ব', 'ঙ্গ', 'ব', 'ন্ধু', 'কে']"
16816.png,স্বভাবজাত,"['স্ব', 'ভা', 'ব', 'জা', 'ত']"
8334.png,বাসা,"['বা', 'সা']"
2744.png,প্রতিষ্ঠানে,"['প্র', 'তি', 'ষ্ঠা', 'নে']"
16142.png,হলেন,"['হ', 'লে', 'ন']"
8145.png,সুপারি,"['সু', 'পা', 'রি']"
9751.png,পূরণ,"['পূ', 'র', 'ণ']"
13932.png,তাহারা,"['তা', 'হা', 'রা']"
8105.png,পড়লো,"['প', 'ড়', 'লো']"
13605.png,পশ্চিমাঞ্চলে,"['প', 'শ্চি', 'মা', 'ঞ্চ', 'লে']"
15714.png,জিনিস,"['জি', 'নি', 'স']"
15858.png,বাংলাদেশ,"['বা', 'ং', 'লা', 'দে', 'শ']"
1929.png,শীতের,"['শী', 'তে', 'র']"
3781.png,শব্দ,"['শ', 'ব্দ']"
4785.png,বান্দাগণ,"['বা', 'ন্দা', 'গ', 'ণ']"
5569.png,বা,['বা']
4980.png,জার,"['জা', 'র']"
1886.png,চাহনি,"['চা', 'হ', 'নি']"
5757.png,অবিচ্ছেদ্য,"['অ', 'বি', 'চ্ছে', 'দ্য']"
16187.png,করলেন,"['ক', 'র', 'লে', 'ন']"
10732.png,জীবনধারার,"['জী', 'ব', 'ন', 'ধা', 'রা', 'র']"
10881.png,চট্টগ্রাম,"['চ', 'ট্ট', 'গ্রা', 'ম']"
13498.png,ইস্ট,"['ই', 'স্ট']"
