image_id,label,graphemes
10603.png,সত্যতার,"['স', 'ত্য', 'তা', 'র']"
885.png,নীল,"['নী', 'ল']"
5079.png,মাথায়,"['মা', 'থা', 'য়']"
16475.png,ব্যাক্তি,"['ব্যা', 'ক্তি']"
1056.png,ড্রাইভিং,"['ড্রা', 'ই', 'ভি', 'ং']"
12217.png,জ্বালানি,"['জ্বা', 'লা', 'নি']"
1832.png,হওয়ায়,"['হ', 'ও', 'য়া', 'য়']"
320.png,আগুনের,"['আ', 'গু', 'নে', 'র']"
2566.png,মুক্তিযুদ্ধের,"['মু', 'ক্তি', 'যু', 'দ্ধে', 'র']"
7744.png,রক্তের,"['র', 'ক্তে', 'র']"
7290.png,কক্ষের,"['ক', 'ক্ষে', 'র']"
347.png,সাহিত্যের,"['সা', 'হি', 'ত্যে', 'র']"
15348.png,সাল,"['সা', 'ল']"
8948.png,উপুড়,"['উ', 'পু', 'ড়']"
4670.png,রশ্মিটি,"['র', 'শ্মি', 'টি']"
13011.png,উদ্ভিদ,"['উ', 'দ্ভি', 'দ']"
16322.png,শতধা,"['শ', 'ত', 'ধা']"
1886.png,চাহনি,"['চা', 'হ', 'নি']"
15869.png,আমদানি,"['আ', 'ম', 'দা', 'নি']"
12385.png,বিশৃঙ্খল,"['বি', 'শৃ', 'ঙ্খ', 'ল']"
17398.png,বালি,"['বা', 'লি']"
14714.png,বায়ুদূষণ,"['বা', 'য়ু', 'দূ', 'ষ', 'ণ']"
13612.png,পঞ্চগড়,"['প', 'ঞ্চ', 'গ', 'ড়']"
4356.png,নিরূপণে,"['নি', 'রূ', 'প', 'ণে']"
16325.png,তুমি,"['তু', 'মি']"
113.png,দুঃখ,"['দু', 'ঃ', 'খ']"
998.png,চোখ,"['চো', 'খ']"
12615.png,মাঝে,"['মা', 'ঝে']"
10472.png,সাহায্যে,"['সা', 'হা', 'য্যে']"
3260.png,সামগ্রি,"['সা', 'ম', 'গ্রি']"
9433.png,কিনতে,"['কি', 'ন', 'তে']"
5261.png,হলে,"['হ', 'লে']"
9791.png,অন্ধকার,"['অ', 'ন্ধ', 'কা', 'র']"
4002.png,পাটের,"['পা', 'টে', 'র']"
2689.png,পর্যায়ে,"['প', 'র্যা', 'য়ে']"
10514.png,বিষয়,"['বি', 'ষ', 'য়']"
12643.png,এখনও,"['এ', 'খ', 'ন', 'ও']"
17725.png,যথা,"['য', 'থা']"
7141.png,বিভিন্ন,"['বি', 'ভি', 'ন্ন']"
1100.png,ড্রাইভার,"['ড্রা', 'ই', 'ভা', 'র']"
15188.png,জার্মানি,"['জা', 'র্মা', 'নি']"
11180.png,হইতে,"['হ', 'ই', 'তে']"
6189.png,ক্লাসের,"['ক্লা', 'সে', 'র']"
3563.png,একদল,"['এ', 'ক', 'দ', 'ল']"
8659.png,ব্যর্থ,"['ব্য', 'র্থ']"
6330.png,তুই,"['তু', 'ই']"
11159.png,ক্রুদ্ধ,"['ক্রু', 'দ্ধ']"
5312.png,অনেকেই,"['অ', 'নে', 'কে', 'ই']"
2341.png,পাঠ্যপুস্তক,"['পা', 'ঠ্য', 'পু', 'স্ত', 'ক']"
2042.png,আত্মিক,"['আ', 'ত্মি', 'ক']"
9741.png,পরিপাক,"['প', 'রি', 'পা', 'ক']"
46.png,ইচ্ছে,"['ই', 'চ্ছে']"
1888.png,ঘুম,"['ঘু', 'ম']"
3377.png,দিবা,"['দি', 'বা']"
11208.png,ভোর,"['ভো', 'র']"
11578.png,সম্বলিত,"['স', 'ম্ব', 'লি', 'ত']"
10768.png,বাস,"['বা', 'স']"
5230.png,বহুল,"['ব', 'হু', 'ল']"
8972.png,খাবেন,"['খা', 'বে', 'ন']"
15075.png,রাষ্ট্রের,"['রা', 'ষ্ট্রে', 'র']"
3651.png,বেলায়,"['বে', 'লা', 'য়']"
2072.png,অনুতপ্ত,"['অ', 'নু', 'ত', 'প্ত']"
9016.png,ব্যাগ,"['ব্যা', 'গ']"
5027.png,বহিতে,"['ব', 'হি', 'তে']"
11284.png,গাজীপুরের,"['গা', 'জী', 'পু', 'রে', 'র']"
12121.png,রাজনীতি,"['রা', 'জ', 'নী', 'তি']"
13531.png,নিচে,"['নি', 'চে']"
15811.png,অশ্লীল,"['অ', 'শ্লী', 'ল']"
15974.png,ছুরির,"['ছু', 'রি', 'র']"
16279.png,গৃহের,"['গৃ', 'হে', 'র']"
17595.png,নিকেল,"['নি', 'কে', 'ল']"
4114.png,তলিয়ে,"['ত', 'লি', 'য়ে']"
15606.png,লিখে,"['লি', 'খে']"
2483.png,রাশেদ,"['রা', 'শে', 'দ']"
4441.png,রাষ্ট্রীয়,"['রা', 'ষ্ট্রী', 'য়']"
17754.png,বইটি,"['ব', 'ই', 'টি']"
5978.png,পশুর,"['প', 'শু', 'র']"
15524.png,রাখছে,"['রা', 'খ', 'ছে']"
12073.png,বাবা,"['বা', 'বা']"
3631.png,পড়াশোনা,"['প', 'ড়া', 'শো', 'না']"
10535.png,দৃষ্টিভঙ্গি,"['দৃ', 'ষ্টি', 'ভ', 'ঙ্গি']"
14454.png,গঙ্গাজল,"['গ', 'ঙ্গা', 'জ', 'ল']"
1872.png,তাও,"['তা', 'ও']"
16144.png,পারলেন,"['পা', 'র', 'লে', 'ন']"
6758.png,জটিলতা,"['জ', 'টি', 'ল', 'তা']"
45.png,জুড়ে,"['জু', 'ড়ে']"
12893.png,স্বজন,"['স্ব', 'জ', 'ন']"
17689.png,বিশ্ববিদ্যালয়,"['বি', 'শ্ব', 'বি', 'দ্যা', 'ল', 'য়']"
5779.png,ছাত্র,"['ছা', 'ত্র']"
16824.png,উৎস,"['উ', 'ৎ', 'স']"
887.png,মগ্নতা,"['ম', 'গ্ন', 'তা']"
4842.png,পটভুমির,"['প', 'ট', 'ভু', 'মি', 'র']"
1041.png,পাহাড়ি,"['পা', 'হা', 'ড়ি']"
14674.png,যাতে,"['যা', 'তে']"
6860.png,বেড়ে,"['বে', 'ড়ে']"
6709.png,ব্যবহারিক,"['ব্য', 'ব', 'হা', 'রি', 'ক']"
10369.png,পড়ানোর,"['প', 'ড়া', 'নো', 'র']"
1951.png,এমনি,"['এ', 'ম', 'নি']"
6057.png,কোথায়,"['কো', 'থা', 'য়']"
5852.png,ব্যাক্টেরিয়া,"['ব্যা', 'ক্টে', 'রি', 'য়া']"
855.png,কোরিয়ান,"['কো', 'রি', 'য়া', 'ন']"
6700.png,গবেষনা,"['গ', 'বে', 'ষ', 'না']"
9041.png,বিজ্ঞানীদের,"['বি', 'জ্ঞা', 'নী', 'দে', 'র']"
7867.png,হারে,"['হা', 'রে']"
7627.png,যুদ্ধের,"['যু', 'দ্ধে', 'র']"
11987.png,মৃত্যুর,"['মৃ', 'ত্যু', 'র']"
8377.png,এটার,"['এ', 'টা', 'র']"
13878.png,মিথ্যে,"['মি', 'থ্যে']"
3520.png,দিবেন,"['দি', 'বে', 'ন']"
11468.png,নিতীর,"['নি', 'তী', 'র']"
12405.png,পড়েছে,"['প', 'ড়ে', 'ছে']"
5304.png,নিশ্চয়তাসহ,"['নি', 'শ্চ', 'য়', 'তা', 'স', 'হ']"
13517.png,ক্ষমতা,"['ক্ষ', 'ম', 'তা']"
14553.png,গনিতের,"['গ', 'নি', 'তে', 'র']"
3329.png,শুভর,"['শু', 'ভ', 'র']"
1204.png,বিকাশে,"['বি', 'কা', 'শে']"
5507.png,ব্যাখা,"['ব্যা', 'খা']"
15056.png,আ,['আ']
12746.png,লুকিয়ে,"['লু', 'কি', 'য়ে']"
17571.png,কৃষিপ্রযুক্তি,"['কৃ', 'ষি', 'প্র', 'যু', 'ক্তি']"
6337.png,নেয়া,"['নে', 'য়া']"
8146.png,তামাক,"['তা', 'মা', 'ক']"
15875.png,প্রয়োজনের,"['প্র', 'য়ো', 'জ', 'নে', 'র']"
12562.png,আলাদা,"['আ', 'লা', 'দা']"
1904.png,একলা,"['এ', 'ক', 'লা']"
4952.png,দোযখের,"['দো', 'য', 'খে', 'র']"
6707.png,গণনা,"['গ', 'ণ', 'না']"
14896.png,নিজে,"['নি', 'জে']"
16040.png,ব্যবস্থা,"['ব্য', 'ব', 'স্থা']"
9825.png,শুকাতে,"['শু', 'কা', 'তে']"
14359.png,পরিবেশকে,"['প', 'রি', 'বে', 'শ', 'কে']"
14075.png,সমস্যার,"['স', 'ম', 'স্যা', 'র']"
4180.png,সাম্যাবস্থার,"['সা', 'ম্যা', 'ব', 'স্থা', 'র']"
6697.png,গণনার,"['গ', 'ণ', 'না', 'র']"
5492.png,আমলে,"['আ', 'ম', 'লে']"
3457.png,নীত,"['নী', 'ত']"
14817.png,বন্টন,"['ব', 'ন্ট', 'ন']"
17352.png,আনুমানিক,"['আ', 'নু', 'মা', 'নি', 'ক']"
12165.png,লক্ষ্য,"['ল', 'ক্ষ্য']"
17280.png,শহিদের,"['শ', 'হি', 'দে', 'র']"
12732.png,ফেরি,"['ফে', 'রি']"
17762.png,পরিচালকদের,"['প', 'রি', 'চা', 'ল', 'ক', 'দে', 'র']"
14846.png,অতিক্ষমাশীল,"['অ', 'তি', 'ক্ষ', 'মা', 'শী', 'ল']"
5254.png,অর্ডার,"['অ', 'র্ডা', 'র']"
1960.png,চুপটি,"['চু', 'প', 'টি']"
16108.png,আফা,"['আ', 'ফা']"
7899.png,চিরকুট,"['চি', 'র', 'কু', 'ট']"
7881.png,ক্রমবর্ধমান,"['ক্র', 'ম', 'ব', 'র্ধ', 'মা', 'ন']"
9163.png,য়ালার,"['য়া', 'লা', 'র']"
16429.png,হতেই,"['হ', 'তে', 'ই']"
17349.png,মিরপুরে,"['মি', 'র', 'পু', 'রে']"
1460.png,অবধি,"['অ', 'ব', 'ধি']"
232.png,কর্মকাণ্ডে,"['ক', 'র্ম', 'কা', 'ণ্ডে']"
5401.png,অনুসিদ্ধান্ত,"['অ', 'নু', 'সি', 'দ্ধা', 'ন্ত']"
5842.png,বহন,"['ব', 'হ', 'ন']"
750.png,গানের,"['গা', 'নে', 'র']"
2250.png,হিংসার,"['হি', 'ং', 'সা', 'র']"
1026.png,দিতাম,"['দি', 'তা', 'ম']"
5791.png,সাং,"['সা', 'ং']"
15215.png,মিলিয়ন,"['মি', 'লি', 'য়', 'ন']"
10440.png,রবিনসনের,"['র', 'বি', 'ন', 'স', 'নে', 'র']"
10536.png,বিশ্বাসের,"['বি', 'শ্বা', 'সে', 'র']"
4451.png,পরিকল্পিত,"['প', 'রি', 'ক', 'ল্পি', 'ত']"
11078.png,দড়ির,"['দ', 'ড়ি', 'র']"
9062.png,উজ্জ্বল,"['উ', 'জ্জ্ব', 'ল']"
1049.png,বাঁকে,"['বাঁ', 'কে']"
11774.png,ব্যবহৃত,"['ব্য', 'ব', 'হৃ', 'ত']"
11983.png,সবাই,"['স', 'বা', 'ই']"
2960.png,চলতে,"['চ', 'ল', 'তে']"
10234.png,স্থা,['স্থা']
4192.png,বিক্রিয়াকের,"['বি', 'ক্রি', 'য়া', 'কে', 'র']"
11298.png,শুরুতে,"['শু', 'রু', 'তে']"
11792.png,জনসংখ্যা,"['জ', 'ন', 'স', 'ং', 'খ্যা']"
12228.png,জানব,"['জা', 'ন', 'ব']"
17059.png,সবার,"['স', 'বা', 'র']"
16932.png,মালা,"['মা', 'লা']"
5767.png,ভাদ্র,"['ভা', 'দ্র']"
8598.png,কালক্রমে,"['কা', 'ল', 'ক্র', 'মে']"
11141.png,রাখিবে,"['রা', 'খি', 'বে']"
11824.png,আলো,"['আ', 'লো']"
5862.png,বিলিয়ন,"['বি', 'লি', 'য়', 'ন']"
13611.png,যায়,"['যা', 'য়']"
1965.png,বার,"['বা', 'র']"
6389.png,আবির্ভাব,"['আ', 'বি', 'র্ভা', 'ব']"
7013.png,তিনিই,"['তি', 'নি', 'ই']"
17073.png,অবহেলিত,"['অ', 'ব', 'হে', 'লি', 'ত']"
17677.png,পোষ,"['পো', 'ষ']"
13861.png,দেখাবে,"['দে', 'খা', 'বে']"
192.png,মাছ,"['মা', 'ছ']"
17384.png,গরু,"['গ', 'রু']"
8456.png,দিকে,"['দি', 'কে']"
5309.png,অনলাইনের,"['অ', 'ন', 'লা', 'ই', 'নে', 'র']"
6466.png,স্যার,"['স্যা', 'র']"
16494.png,সূরা,"['সূ', 'রা']"
16833.png,উত্তরাধিকার,"['উ', 'ত্ত', 'রা', 'ধি', 'কা', 'র']"
1871.png,ফেলি,"['ফে', 'লি']"
7842.png,কার্যক্রমের,"['কা', 'ক্র', 'মে', 'র']"
287.png,একমাত্র,"['এ', 'ক', 'মা', 'ত্র']"
2295.png,শিক্ষাথীর,"['শি', 'ক্ষা', 'থী', 'র']"
14435.png,তাইতে,"['তা', 'ই', 'তে']"
15252.png,ভরকে,"['ভ', 'র', 'কে']"
15105.png,কূলে,"['কূ', 'লে']"
5154.png,শুকিয়ে,"['শু', 'কি', 'য়ে']"
7286.png,রোগীর,"['রো', 'গী', 'র']"
10490.png,য়ে,['য়ে']
8034.png,বিজ্ঞানীরা,"['বি', 'জ্ঞা', 'নী', 'রা']"
7547.png,স্বাধীনতা,"['স্বা', 'ধী', 'ন', 'তা']"
6904.png,অর্থনীতিতেও,"['অ', 'র্থ', 'নী', 'তি', 'তে', 'ও']"
9656.png,তুমাই,"['তু', 'মা', 'ই']"
7877.png,শীলতার,"['শী', 'ল', 'তা', 'র']"
15278.png,পৃথক,"['পৃ', 'থ', 'ক']"
10609.png,মুহাম্মাদুর,"['মু', 'হা', 'ম্মা', 'দু', 'র']"
16930.png,নজরে,"['ন', 'জ', 'রে']"
15978.png,একুশ,"['এ', 'কু', 'শ']"
12359.png,ভেদাভেদ,"['ভে', 'দা', 'ভে', 'দ']"
16183.png,বাসায়,"['বা', 'সা', 'য়']"
3447.png,নিকট,"['নি', 'ক', 'ট']"
14415.png,লোকে,"['লো', 'কে']"
6396.png,নাটক,"['না', 'ট', 'ক']"
3495.png,কেবল,"['কে', 'ব', 'ল']"
13653.png,বন্যা,"['ব', 'ন্যা']"
4609.png,কেরে,"['কে', 'রে']"
12552.png,সংজ্ঞা,"['স', 'ং', 'জ্ঞা']"
17607.png,অসংখ্য,"['অ', 'স', 'ং', 'খ্য']"
660.png,গেছি,"['গে', 'ছি']"
11492.png,উচিৎ,"['উ', 'চি', 'ৎ']"
10507.png,কার্যাবলি,"['কা', 'র্যা', 'ব', 'লি']"
486.png,আর্দ্রতার,"['আ', 'র্দ্র', 'তা', 'র']"
687.png,প্রযুক্তির,"['প্র', 'যু', 'ক্তি', 'র']"
7447.png,ঘোষণাপত্র,"['ঘো', 'ষ', 'ণা', 'প', 'ত্র']"
14310.png,হাজার,"['হা', 'জা', 'র']"
9579.png,কদম,"['ক', 'দ', 'ম']"
922.png,মার্চ,"['মা', 'র্চ']"
6307.png,দেখিস,"['দে', 'খি', 'স']"
6329.png,ভালোটা,"['ভা', 'লো', 'টা']"
17644.png,প্রবাহিত,"['প্র', 'বা', 'হি', 'ত']"
4123.png,মেয়েটি,"['মে', 'য়ে', 'টি']"
13208.png,চিকিৎসার,"['চি', 'কি', 'ৎ', 'সা', 'র']"
16370.png,আচরন,"['আ', 'চ', 'র', 'ন']"
10072.png,একদিকে,"['এ', 'ক', 'দি', 'কে']"
5944.png,আন্দোলন,"['আ', 'ন্দো', 'ল', 'ন']"
16887.png,বোগ,"['বো', 'গ']"
7905.png,আছেন,"['আ', 'ছে', 'ন']"
9783.png,ভয়,"['ভ', 'য়']"
8993.png,চশমা,"['চ', 'শ', 'মা']"
5035.png,সংজ্ঞায়িত,"['স', 'ং', 'জ্ঞা', 'য়ি', 'ত']"
15663.png,শিখতে,"['শি', 'খ', 'তে']"
12233.png,শক্তিতে,"['শ', 'ক্তি', 'তে']"
7964.png,সমীকরন,"['স', 'মী', 'ক', 'র', 'ন']"
6996.png,জ্যামিতিতে,"['জ্যা', 'মি', 'তি', 'তে']"
7701.png,অধিবাসী,"['অ', 'ধি', 'বা', 'সী']"
445.png,সর,"['স', 'র']"
14426.png,দেখলাম,"['দে', 'খ', 'লা', 'ম']"
17255.png,রূপের,"['রূ', 'পে', 'র']"
6985.png,দানিউব,"['দা', 'নি', 'উ', 'ব']"
11566.png,স্বরূপ,"['স্ব', 'রূ', 'প']"
17110.png,ইতিহাসের,"['ই', 'তি', 'হা', 'সে', 'র']"
1885.png,করুণ,"['ক', 'রু', 'ণ']"
9984.png,অস্থিরতামুক্ত,"['অ', 'স্থি', 'র', 'তা', 'মু', 'ক্ত']"
9794.png,আমায়,"['আ', 'মা', 'য়']"
4958.png,নেওয়া,"['নে', 'ও', 'য়া']"
13497.png,ইংরেজ,"['ই', 'ং', 'রে', 'জ']"
12397.png,প্রান,"['প্রা', 'ন']"
3702.png,বাঁকা,"['বাঁ', 'কা']"
17657.png,একত্র,"['এ', 'ক', 'ত্র']"
9259.png,মশা,"['ম', 'শা']"
13056.png,পাওয়াতে,"['পা', 'ও', 'য়া', 'তে']"
15095.png,লঞ্চ,"['ল', 'ঞ্চ']"
9746.png,আত্তীকরণ,"['আ', 'ত্তী', 'ক', 'র', 'ণ']"
1744.png,ব্যক্তি,"['ব্য', 'ক্তি']"
16269.png,অনিবার্য,"['অ', 'নি', 'বা']"
16271.png,ভয়শূন্য,"['ভ', 'য়', 'শূ', 'ন্য']"
7203.png,মেখে,"['মে', 'খে']"
15734.png,আর,"['আ', 'র']"
3018.png,যেসব,"['যে', 'স', 'ব']"
10739.png,গিয়ে,"['গি', 'য়ে']"
3750.png,অতি,"['অ', 'তি']"
9265.png,প্রধানত,"['প্র', 'ধা', 'ন', 'ত']"
14498.png,নির্দিষ্ট,"['নি', 'র্দি', 'ষ্ট']"
3553.png,মেয়েদের,"['মে', 'য়ে', 'দে', 'র']"
4374.png,বসন্ত,"['ব', 'স', 'ন্ত']"
6414.png,খ্যাতি,"['খ্যা', 'তি']"
11902.png,মধ্যে,"['ম', 'ধ্যে']"
8787.png,চাবি,"['চা', 'বি']"
3529.png,গেটের,"['গে', 'টে', 'র']"
2873.png,পরীক্ষাগার,"['প', 'রী', 'ক্ষা', 'গা', 'র']"
12701.png,দোকানদার,"['দো', 'কা', 'ন', 'দা', 'র']"
15885.png,চীনের,"['চী', 'নে', 'র']"
17275.png,মুজিবের,"['মু', 'জি', 'বে', 'র']"
4044.png,পক্ষান্তরে,"['প', 'ক্ষা', 'ন্ত', 'রে']"
11294.png,কুমিল্লার,"['কু', 'মি', 'ল্লা', 'র']"
17218.png,প্রশাসন,"['প্র', 'শা', 'স', 'ন']"
2324.png,যোগ্য,"['যো', 'গ্য']"
1757.png,বৈশাখে,"['বৈ', 'শা', 'খে']"
15062.png,লাশকাটা,"['লা', 'শ', 'কা', 'টা']"
16890.png,এসময়,"['এ', 'স', 'ম', 'য়']"
2227.png,বিলুপ্তি,"['বি', 'লু', 'প্তি']"
15783.png,প্রেরনা,"['প্রে', 'র', 'না']"
7259.png,পরিবারের,"['প', 'রি', 'বা', 'রে', 'র']"
467.png,উভয়ের,"['উ', 'ভ', 'য়ে', 'র']"
14380.png,পক্ষে,"['প', 'ক্ষে']"
2616.png,গবেষনায়,"['গ', 'বে', 'ষ', 'না', 'য়']"
6540.png,এটাই,"['এ', 'টা', 'ই']"
14060.png,করানো,"['ক', 'রা', 'নো']"
13372.png,প্রাইমারি,"['প্রা', 'ই', 'মা', 'রি']"
9947.png,ধারণা,"['ধা', 'র', 'ণা']"
1097.png,সাহায্য,"['সা', 'হা', 'য্য']"
9211.png,ডিসেম্বর,"['ডি', 'সে', 'ম্ব', 'র']"
9993.png,সজীব,"['স', 'জী', 'ব']"
4753.png,পাপ,"['পা', 'প']"
7785.png,স্থিতিশীল,"['স্থি', 'তি', 'শী', 'ল']"
6068.png,নলের,"['ন', 'লে', 'র']"
5294.png,কিছুই,"['কি', 'ছু', 'ই']"
3560.png,ফুলো,"['ফু', 'লো']"
12936.png,প্রীতি,"['প্রী', 'তি']"
8328.png,স্পেশাল,"['স্পে', 'শা', 'ল']"
9249.png,পরানো,"['প', 'রা', 'নো']"
15617.png,উপাধি,"['উ', 'পা', 'ধি']"
8342.png,দেখে,"['দে', 'খে']"
3713.png,মোবারক,"['মো', 'বা', 'র', 'ক']"
12092.png,আরও,"['আ', 'র', 'ও']"
5395.png,বীজগনিতিক,"['বী', 'জ', 'গ', 'নি', 'তি', 'ক']"
4027.png,পরই,"['প', 'র', 'ই']"
955.png,মুক্তিবাহিনীর,"['মু', 'ক্তি', 'বা', 'হি', 'নী', 'র']"
17598.png,ধাতুর,"['ধা', 'তু', 'র']"
1727.png,অপকার,"['অ', 'প', 'কা', 'র']"
5590.png,স্ত্রী,['স্ত্রী']
4375.png,ডিপথেরিয়া,"['ডি', 'প', 'থে', 'রি', 'য়া']"
12892.png,আত্মীয়,"['আ', 'ত্মী', 'য়']"
12904.png,কখনই,"['ক', 'খ', 'ন', 'ই']"
16222.png,স্বাদ,"['স্বা', 'দ']"
3772.png,ঢাক,"['ঢা', 'ক']"
3656.png,কমপিউটার,"['ক', 'ম', 'পি', 'উ', 'টা', 'র']"
10618.png,প্রকাশ্যে,"['প্র', 'কা', 'শ্যে']"
17612.png,টুকরোটা,"['টু', 'ক', 'রো', 'টা']"
6259.png,বুক,"['বু', 'ক']"
9598.png,বেলাই,"['বে', 'লা', 'ই']"
12670.png,আমিন,"['আ', 'মি', 'ন']"
4158.png,মত,"['ম', 'ত']"
7009.png,নাম,"['না', 'ম']"
4948.png,লাঞ্ছনা,"['লা', 'ঞ্ছ', 'না']"
64.png,শেষ,"['শে', 'ষ']"
6046.png,পায়খানা,"['পা', 'য়', 'খা', 'না']"
11369.png,অর্থনীতির,"['অ', 'র্থ', 'নী', 'তি', 'র']"
9999.png,নিজস্ব,"['নি', 'জ', 'স্ব']"
16868.png,বসায়,"['ব', 'সা', 'য়']"
8124.png,আনন্দের,"['আ', 'ন', 'ন্দে', 'র']"
6914.png,শিল্প,"['শি', 'ল্প']"
10665.png,সর্বশেষ,"['স', 'র্ব', 'শে', 'ষ']"
16153.png,পরলেন,"['প', 'র', 'লে', 'ন']"
1711.png,মূর্খ,"['মূ', 'র্খ']"
16638.png,বহুমুখী,"['ব', 'হু', 'মু', 'খী']"
12230.png,অপশক্তিকে,"['অ', 'প', 'শ', 'ক্তি', 'কে']"
5806.png,কর্মরত,"['ক', 'র্ম', 'র', 'ত']"
5081.png,নী,['নী']
8541.png,মালিক,"['মা', 'লি', 'ক']"
11335.png,খেলত,"['খে', 'ল', 'ত']"
12076.png,বেশিদূর,"['বে', 'শি', 'দূ', 'র']"
12910.png,স্বার্থে,"['স্বা', 'র্থে']"
16467.png,চিরকাল,"['চি', 'র', 'কা', 'ল']"
5069.png,ঝগড়,"['ঝ', 'গ', 'ড়']"
17727.png,প্রয়াশ,"['প্র', 'য়া', 'শ']"
6092.png,নানারকম,"['না', 'না', 'র', 'ক', 'ম']"
1753.png,মাসের,"['মা', 'সে', 'র']"
3463.png,আজ্ঞা,"['আ', 'জ্ঞা']"
7271.png,দুর্ঘটনার,"['দু', 'র্ঘ', 'ট', 'না', 'র']"
14504.png,জানা,"['জা', 'না']"
9547.png,ভাইকে,"['ভা', 'ই', 'কে']"
10632.png,এইরূপ,"['এ', 'ই', 'রূ', 'প']"
3669.png,আকাশেতে,"['আ', 'কা', 'শে', 'তে']"
9136.png,বাম,"['বা', 'ম']"
6226.png,মহামানুষ,"['ম', 'হা', 'মা', 'নু', 'ষ']"
16180.png,ভাবতে,"['ভা', 'ব', 'তে']"
12338.png,আসন,"['আ', 'স', 'ন']"
6094.png,স্তু,['স্তু']
12393.png,মানুষে,"['মা', 'নু', 'ষে']"
16558.png,সকল,"['স', 'ক', 'ল']"
5764.png,আলী,"['আ', 'লী']"
58.png,হয়েই,"['হ', 'য়ে', 'ই']"
5476.png,উঠেছে,"['উ', 'ঠে', 'ছে']"
12933.png,একান্ত,"['এ', 'কা', 'ন্ত']"
17848.png,বুড়ো,"['বু', 'ড়ো']"
17355.png,শিক্ষার্থী,"['শি', 'ক্ষা', 'র্থী']"
2000.png,বাহন,"['বা', 'হ', 'ন']"
14284.png,উৎপত্তি,"['উ', 'ৎ', 'প', 'ত্তি']"
9671.png,মানবজাতির,"['মা', 'ন', 'ব', 'জা', 'তি', 'র']"
17390.png,উচু,"['উ', 'চু']"
7818.png,অর্থনীতিবিদদের,"['অ', 'র্থ', 'নী', 'তি', 'বি', 'দ', 'দে', 'র']"
16769.png,বিশাল,"['বি', 'শা', 'ল']"
10655.png,উত্থাপন,"['উ', 'ত্থা', 'প', 'ন']"
9828.png,নিজেকে,"['নি', 'জে', 'কে']"
15325.png,মধ্যম,"['ম', 'ধ্য', 'ম']"
14458.png,জল,"['জ', 'ল']"
4385.png,ভাগ,"['ভা', 'গ']"
11846.png,তোলে,"['তো', 'লে']"
8930.png,পরের,"['প', 'রে', 'র']"
1637.png,শ,['শ']
12902.png,য়,['য়']
2393.png,রোগে,"['রো', 'গে']"
37.png,আলোক,"['আ', 'লো', 'ক']"
6262.png,জোগাড়,"['জো', 'গা', 'ড়']"
1432.png,ঐটা,"['ঐ', 'টা']"
7245.png,সদ্ব্যবহার,"['স', 'দ্ব্য', 'ব', 'হা', 'র']"
16.png,পাতাল,"['পা', 'তা', 'ল']"
8786.png,সিন্দুকের,"['সি', 'ন্দু', 'কে', 'র']"
10691.png,ছোট্ট,"['ছো', 'ট্ট']"
10560.png,কারাগার,"['কা', 'রা', 'গা', 'র']"
13610.png,নেমে,"['নে', 'মে']"
17274.png,সবিশেষ,"['স', 'বি', 'শে', 'ষ']"
6898.png,বিশ্বে,"['বি', 'শ্বে']"
8966.png,সঙ,"['স', 'ঙ']"
1825.png,সম্প্রতি,"['স', 'ম্প্র', 'তি']"
11509.png,কম,"['ক', 'ম']"
17643.png,বিদুৎ,"['বি', 'দু', 'ৎ']"
9360.png,পাটজাত,"['পা', 'ট', 'জা', 'ত']"
871.png,হয়েছে,"['হ', 'য়ে', 'ছে']"
13662.png,সংঘটিত,"['স', 'ং', 'ঘ', 'টি', 'ত']"
9738.png,আহরন,"['আ', 'হ', 'র', 'ন']"
10922.png,সমাজে,"['স', 'মা', 'জে']"
512.png,অবস্থাকে,"['অ', 'ব', 'স্থা', 'কে']"
9543.png,মাকে,"['মা', 'কে']"
11347.png,স্রোতে,"['স্রো', 'তে']"
7847.png,বহুমাত্রিক,"['ব', 'হু', 'মা', 'ত্রি', 'ক']"
16027.png,সাফ,"['সা', 'ফ']"
5959.png,কর্তব্য,"['ক', 'র্ত', 'ব্য']"
6894.png,কাগজের,"['কা', 'গ', 'জে', 'র']"
10613.png,যেরুপ,"['যে', 'রু', 'প']"
5775.png,কলকাতা,"['ক', 'ল', 'কা', 'তা']"
5990.png,সার্থকতা,"['সা', 'র্থ', 'ক', 'তা']"
16441.png,সুশোভিত,"['সু', 'শো', 'ভি', 'ত']"
3699.png,ধরি,"['ধ', 'রি']"
11066.png,ভেতর,"['ভে', 'ত', 'র']"
11911.png,হয়না,"['হ', 'য়', 'না']"
3514.png,চামচ,"['চা', 'ম', 'চ']"
13262.png,অসুবিধাগুলো,"['অ', 'সু', 'বি', 'ধা', 'গু', 'লো']"
17161.png,সংখ্যারীতি,"['স', 'ং', 'খ্যা', 'রী', 'তি']"
7637.png,রশিদের,"['র', 'শি', 'দে', 'র']"
7922.png,বলতে,"['ব', 'ল', 'তে']"
7578.png,বিমান,"['বি', 'মা', 'ন']"
12084.png,কেটে,"['কে', 'টে']"
16136.png,ডাক্তার,"['ডা', 'ক্তা', 'র']"
10882.png,রাজশাহী,"['রা', 'জ', 'শা', 'হী']"
16619.png,অর্থ,"['অ', 'র্থ']"
16193.png,মেয়েকে,"['মে', 'য়ে', 'কে']"
